,molecule_chembl_id,canonical_smiles,classe_bioatividade,standard_value
8886,CHEMBL1520,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,Inactive,19952.62
8887,CHEMBL4778641,CC(=O)N[C@@H](CC(N)=O)C(=O)O,Inactive,20000.0
8888,CHEMBL4778641,CC(=O)N[C@@H](CC(N)=O)C(=O)O,Inactive,19952.62
8889,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Inactive,20000.0
8890,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Inactive,19952.62
8891,CHEMBL1435,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,Inactive,20000.0
8892,CHEMBL1435,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,Inactive,19952.62
8893,CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,Inactive,20000.0
8894,CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,Inactive,19952.62
8895,CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Inactive,20000.0
8896,CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Inactive,19952.62
8897,CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,Inactive,20000.0
8898,CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,Inactive,19952.62
8899,CHEMBL332935,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,Inactive,20000.0
8900,CHEMBL332935,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,Inactive,19952.62
8901,CHEMBL867,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,Inactive,20000.0
8902,CHEMBL867,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,Inactive,19952.62
8903,CHEMBL1195210,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,Inactive,20000.0
8904,CHEMBL1195210,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,Inactive,19952.62
8905,CHEMBL440524,CC1NCCc2c1[nH]c1ccccc21,Inactive,20000.0
8906,CHEMBL440524,CC1NCCc2c1[nH]c1ccccc21,Inactive,19952.62
8907,CHEMBL1619528,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,Inactive,20000.0
8908,CHEMBL1619528,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,Inactive,19952.62
8909,CHEMBL1620875,CCN(CC)CCc1nc(-c2ccccc2)no1,Inactive,20000.0
8910,CHEMBL1620875,CCN(CC)CCc1nc(-c2ccccc2)no1,Inactive,19952.62
8911,CHEMBL1583,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,Inactive,20000.0
8912,CHEMBL1583,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,Inactive,19952.62
8913,CHEMBL443732,NC(N)=NOCC[C@H](N)C(=O)O,Inactive,20000.0
8914,CHEMBL443732,NC(N)=NOCC[C@H](N)C(=O)O,Inactive,19952.62
8915,CHEMBL1591,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,Inactive,20000.0
8916,CHEMBL1591,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,Inactive,19952.62
8917,CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Inactive,11200.0
8918,CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Inactive,11220.18
8919,CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Inactive,50100.0
8920,CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Inactive,50118.72
8921,CHEMBL3729937,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2,Inactive,20000.0
8922,CHEMBL3729937,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2,Inactive,19952.62
8923,CHEMBL338115,COc1ccc2[nH]c3c(c2c1)CCN=C3C,Inactive,20000.0
8924,CHEMBL338115,COc1ccc2[nH]c3c(c2c1)CCN=C3C,Inactive,19952.62
8925,CHEMBL1517,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,Inactive,20000.0
8926,CHEMBL1517,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,Inactive,19952.62
8927,CHEMBL2104298,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,Inactive,20000.0
8928,CHEMBL2104298,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,Inactive,19952.62
8929,CHEMBL92501,CN(C)CCOC(c1ccccc1)c1ccnn1C,Inactive,20000.0
8930,CHEMBL92501,CN(C)CCOC(c1ccccc1)c1ccnn1C,Inactive,19952.62
8931,CHEMBL4741920,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2OCC[C@@H]21)S(=O)(=O)c1ccc(N)cc1,Inactive,20000.0
8932,CHEMBL4741920,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2OCC[C@@H]21)S(=O)(=O)c1ccc(N)cc1,Inactive,19952.62
8933,CHEMBL4741920,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2OCC[C@@H]21)S(=O)(=O)c1ccc(N)cc1,Inactive,20000.0
8934,CHEMBL4741920,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2OCC[C@@H]21)S(=O)(=O)c1ccc(N)cc1,Inactive,19952.62
8935,CHEMBL3039154,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1ccc(OC(C)=O)c(OC(C)=O)c1)[C@@H](OC(C)=O)C2,Inactive,20000.0
8936,CHEMBL3039154,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1ccc(OC(C)=O)c(OC(C)=O)c1)[C@@H](OC(C)=O)C2,Inactive,19952.62
8937,CHEMBL4753748,C=C[C@](C)(O)CC[C@H]1C(=C)C[C@H](OC(C)=O)[C@H]2C(C)(C)CCC[C@]12C,Inactive,20000.0
8938,CHEMBL4753748,C=C[C@](C)(O)CC[C@H]1C(=C)C[C@H](OC(C)=O)[C@H]2C(C)(C)CCC[C@]12C,Inactive,19952.62
8939,CHEMBL151938,CO/N=C/C1=CCCN(C)C1,Inactive,20000.0
8940,CHEMBL151938,CO/N=C/C1=CCCN(C)C1,Inactive,19952.62
8941,CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Inactive,22900.0
8942,CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Inactive,22908.68
8943,CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Inactive,15700.0
8944,CHEMBL729,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Inactive,15488.17
8945,CHEMBL1190199,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,Inactive,20000.0
8946,CHEMBL1190199,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,Inactive,19952.62
8947,CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,Inactive,20000.0
8948,CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,Inactive,19952.62
8949,CHEMBL479527,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC,Inactive,20000.0
8950,CHEMBL479527,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC,Inactive,19952.62
8951,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,Inactive,20000.0
8952,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,Inactive,19952.62
8953,CHEMBL346994,C/N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1C[C@@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,Inactive,20000.0
8954,CHEMBL346994,C/N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1C[C@@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,Inactive,19952.62
8955,CHEMBL431770,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,Inactive,20000.0
8956,CHEMBL431770,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,Inactive,19952.62
8957,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Intermediate,5220.0
8958,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Intermediate,5248.07
8959,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Intermediate,3970.0
8960,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Intermediate,3981.07
8961,CHEMBL304383,CNCC(=O)O,Inactive,20000.0
8962,CHEMBL304383,CNCC(=O)O,Inactive,19952.62
8963,CHEMBL567303,Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,Inactive,20000.0
8964,CHEMBL567303,Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,Inactive,19952.62
8965,CHEMBL1292,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Inactive,20000.0
8966,CHEMBL1292,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Inactive,19952.62
8967,CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,Inactive,20000.0
8968,CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,Inactive,19952.62
8969,CHEMBL398651,COC(=O)C(N)CCCNC(=N)N[N+](=O)[O-],Inactive,20000.0
8970,CHEMBL398651,COC(=O)C(N)CCCNC(=N)N[N+](=O)[O-],Inactive,19952.62
8971,CHEMBL129542,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,Inactive,20000.0
8972,CHEMBL129542,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,Inactive,19952.62
8973,CHEMBL129542,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,Inactive,20000.0
8974,CHEMBL129542,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,Inactive,19952.62
8975,CHEMBL481049,COc1cc(OC)c2ccc(=O)oc2c1,Inactive,20000.0
8976,CHEMBL481049,COc1cc(OC)c2ccc(=O)oc2c1,Inactive,19952.62
8977,CHEMBL1697827,CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2CC1S(=O)(=O)O,Inactive,20000.0
8978,CHEMBL1697827,CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2CC1S(=O)(=O)O,Inactive,19952.62
8979,CHEMBL2104457,CC(=O)NC1CCSC1=O,Inactive,20000.0
8980,CHEMBL2104457,CC(=O)NC1CCSC1=O,Inactive,19952.62
8981,CHEMBL3437899,Cc1c(NC(=O)C(C)N(C)C)c(=O)n(-c2ccccc2)n1C,Inactive,20000.0
8982,CHEMBL3437899,Cc1c(NC(=O)C(C)N(C)C)c(=O)n(-c2ccccc2)n1C,Inactive,19952.62
8983,CHEMBL34722,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2[nH]cnc12,Inactive,20000.0
8984,CHEMBL34722,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2[nH]cnc12,Inactive,19952.62
8985,CHEMBL93747,O=C1NC(=O)C(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)S1,Inactive,20000.0
8986,CHEMBL93747,O=C1NC(=O)C(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)S1,Inactive,19952.62
8987,CHEMBL634,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,Inactive,20000.0
8988,CHEMBL634,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,Inactive,19952.62
8989,CHEMBL623,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,Inactive,20000.0
8990,CHEMBL623,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,Inactive,19952.62
8991,CHEMBL1650,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,Inactive,20000.0
8992,CHEMBL1650,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,Inactive,19952.62
8993,CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,Inactive,20000.0
8994,CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,Inactive,19952.62
8995,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Inactive,11000.0
8996,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Inactive,10964.78
8997,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Inactive,21900.0
8998,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Inactive,21877.62
8999,CHEMBL101326,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,Inactive,20000.0
9000,CHEMBL101326,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,Inactive,19952.62
9001,CHEMBL4777590,NC(C=O)C(O)C(O)C(O)CO,Inactive,20000.0
9002,CHEMBL4777590,NC(C=O)C(O)C(O)C(O)CO,Inactive,19952.62
9003,CHEMBL1366539,CC(C)c1ccc2c(c1)CCC1C(C)(C(N)=O)CCCC21C,Inactive,20000.0
9004,CHEMBL1366539,CC(C)c1ccc2c(c1)CCC1C(C)(C(N)=O)CCCC21C,Inactive,19952.62
9005,CHEMBL59356,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,Inactive,20000.0
9006,CHEMBL59356,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,Inactive,19952.62
9007,CHEMBL450613,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,Inactive,20000.0
9008,CHEMBL450613,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,Inactive,19952.62
9009,CHEMBL460,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,Inactive,20000.0
9010,CHEMBL460,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,Inactive,19952.62
9011,CHEMBL4753466,CO[C@H]1C=C2CCN(C)[C@H]2[C@@H]2c3cc4c(cc3C(=O)O[C@H]21)OCO4,Inactive,20000.0
9012,CHEMBL4753466,CO[C@H]1C=C2CCN(C)[C@H]2[C@@H]2c3cc4c(cc3C(=O)O[C@H]21)OCO4,Inactive,19952.62
9013,CHEMBL4791350,CC(=O)OC1CCC2C3CC[C@H]4CC(=O)C(C)=CC4(C)C3CCC12C,Inactive,20000.0
9014,CHEMBL4791350,CC(=O)OC1CCC2C3CC[C@H]4CC(=O)C(C)=CC4(C)C3CCC12C,Inactive,19952.62
9015,CHEMBL4764567,CC(=O)OC1C=C2CCC3C(CCC4(C)C(OC(C)=O)CCC34)C2(C)CC1,Inactive,20000.0
9016,CHEMBL4764567,CC(=O)OC1C=C2CCC3C(CCC4(C)C(OC(C)=O)CCC34)C2(C)CC1,Inactive,19952.62
9017,CHEMBL4794920,CC12CCC3C4CCC(O)CC4=CCC3C1CCC2O,Inactive,20000.0
9018,CHEMBL4794920,CC12CCC3C4CCC(O)CC4=CCC3C1CCC2O,Inactive,19952.62
9019,CHEMBL4797731,CC(=O)OCC(=O)C1CCC2C3CC[C@H]4CC(O)CCC4(C)C3C(=O)CC12C,Inactive,20000.0
9020,CHEMBL4797731,CC(=O)OCC(=O)C1CCC2C3CC[C@H]4CC(O)CCC4(C)C3C(=O)CC12C,Inactive,19952.62
9021,CHEMBL908,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,Intermediate,7080.0
9022,CHEMBL908,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,Intermediate,7079.46
9023,CHEMBL908,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,Inactive,100000.0
9024,CHEMBL908,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,Inactive,100000.0
9025,CHEMBL307893,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,Inactive,20000.0
9026,CHEMBL307893,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,Inactive,19952.62
9027,CHEMBL2105088,CCOC(=O)Nc1nc2ccccc2[nH]1,Inactive,20000.0
9028,CHEMBL2105088,CCOC(=O)Nc1nc2ccccc2[nH]1,Inactive,19952.62
9029,CHEMBL1421307,Cc1c(Cl)cccc1Nc1ncccc1C(=O)OCC(O)CO,Inactive,20000.0
9030,CHEMBL1421307,Cc1c(Cl)cccc1Nc1ncccc1C(=O)OCC(O)CO,Inactive,19952.62
9031,CHEMBL2105141,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,Inactive,20000.0
9032,CHEMBL2105141,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,Inactive,19952.62
9033,CHEMBL1604925,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,Inactive,20000.0
9034,CHEMBL1604925,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,Inactive,19952.62
9035,CHEMBL1766,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,Inactive,20000.0
9036,CHEMBL1766,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,Inactive,19952.62
9037,CHEMBL304902,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,Inactive,20000.0
9038,CHEMBL304902,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,Inactive,19952.62
9039,CHEMBL548,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,Inactive,20000.0
9040,CHEMBL548,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,Inactive,19952.62
9041,CHEMBL141305,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,Inactive,20000.0
9042,CHEMBL141305,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,Inactive,19952.62
9043,CHEMBL4783128,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO.CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,Inactive,20000.0
9044,CHEMBL4783128,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO.CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,Inactive,19952.62
9045,CHEMBL42442,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,Inactive,20000.0
9046,CHEMBL42442,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,Inactive,19952.62
9047,CHEMBL311350,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,Inactive,20000.0
9048,CHEMBL311350,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,Inactive,19952.62
9049,CHEMBL1200907,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,Inactive,20000.0
9050,CHEMBL1200907,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,Inactive,19952.62
9051,CHEMBL435966,O=[N+]([O-])c1cncn1CCN1CCOCC1,Inactive,20000.0
9052,CHEMBL435966,O=[N+]([O-])c1cncn1CCN1CCOCC1,Inactive,19952.62
9053,CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,Inactive,20000.0
9054,CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,Inactive,19952.62
9055,CHEMBL1716015,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,Inactive,20000.0
9056,CHEMBL1716015,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,Inactive,19952.62
9057,CHEMBL1385514,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,Inactive,20000.0
9058,CHEMBL1385514,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,Inactive,19952.62
9059,CHEMBL36016,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,Inactive,20000.0
9060,CHEMBL36016,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,Inactive,19952.62
9061,CHEMBL1697760,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,Inactive,20000.0
9062,CHEMBL1697760,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,Inactive,19952.62
9063,CHEMBL370252,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,Inactive,20000.0
9064,CHEMBL370252,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,Inactive,19952.62
9065,CHEMBL276286,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,Inactive,20000.0
9066,CHEMBL276286,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,Inactive,19952.62
9067,CHEMBL1095,CCN1C(=O)NC(c2ccccc2)C1=O,Inactive,20000.0
9068,CHEMBL1095,CCN1C(=O)NC(c2ccccc2)C1=O,Inactive,19952.62
9069,CHEMBL653,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,Inactive,20000.0
9070,CHEMBL653,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,Inactive,19952.62
9071,CHEMBL13291,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,Inactive,20000.0
9072,CHEMBL13291,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,Inactive,19952.62
9073,CHEMBL1981292,CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,Inactive,20000.0
9074,CHEMBL1981292,CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,Inactive,19952.62
9075,CHEMBL2105059,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,Inactive,20000.0
9076,CHEMBL2105059,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,Inactive,19952.62
9077,CHEMBL2110811,CCCCN(CCCC)CCCOc1ccc(C(=O)c2c(CC)cc3ccccn23)cc1,Inactive,100000.0
